mode,phase,run,case,sha,binary_sha256,frames,setup_ms,p50_ms,p95_ms,p99_ms,max_ms,over_33,over_100,longest_over_33,setup_records,setup_proxies,setup_tracked_identities,setup_stress_mode,records_first,records_last,records_minimum,records_maximum,proxies_first,proxies_last,proxies_minimum,proxies_maximum,caps_first,caps_last,caps_minimum,caps_maximum,textures_first,textures_last,textures_minimum,textures_maximum,mids_first,mids_last,mids_minimum,mids_maximum,fine_bytes_first,fine_bytes_last,fine_bytes_minimum,fine_bytes_maximum,working_set_first,working_set_last,working_set_minimum,working_set_maximum,uobjects_first,uobjects_last,uobjects_minimum,uobjects_maximum,rhi_texture_bytes_first,rhi_texture_bytes_last,rhi_texture_bytes_maximum,engine_game_ms_p50_ms,engine_game_ms_p95_ms,engine_game_ms_p99_ms,engine_game_ms_max_ms,engine_render_ms_p50_ms,engine_render_ms_p95_ms,engine_render_ms_p99_ms,engine_render_ms_max_ms,engine_rhi_ms_p50_ms,engine_rhi_ms_p95_ms,engine_rhi_ms_p99_ms,engine_rhi_ms_max_ms,engine_gpu_ms_p50_ms,engine_gpu_ms_p95_ms,engine_gpu_ms_p99_ms,engine_gpu_ms_max_ms,engine_game_wait_ms_p50_ms,engine_game_wait_ms_p95_ms,engine_game_wait_ms_p99_ms,engine_game_wait_ms_max_ms,engine_render_wait_ms_p50_ms,engine_render_wait_ms_p95_ms,engine_render_wait_ms_p99_ms,engine_render_wait_ms_max_ms,engine_present_ms_p50_ms,engine_present_ms_p95_ms,engine_present_ms_p99_ms,engine_present_ms_max_ms,gray_stage_current_reveal_us_p50_us,gray_stage_current_reveal_us_p95_us,gray_stage_current_reveal_us_p99_us,gray_stage_current_reveal_us_max_us,gray_stage_historical_us_p50_us,gray_stage_historical_us_p95_us,gray_stage_historical_us_p99_us,gray_stage_historical_us_max_us,gray_stage_coverage_us_p50_us,gray_stage_coverage_us_p95_us,gray_stage_coverage_us_p99_us,gray_stage_coverage_us_max_us,gray_stage_occupancy_us_p50_us,gray_stage_occupancy_us_p95_us,gray_stage_occupancy_us_p99_us,gray_stage_occupancy_us_max_us,gray_stage_ownership_us_p50_us,gray_stage_ownership_us_p95_us,gray_stage_ownership_us_p99_us,gray_stage_ownership_us_max_us,gray_stage_texture_us_p50_us,gray_stage_texture_us_p95_us,gray_stage_texture_us_p99_us,gray_stage_texture_us_max_us,gray_stage_cap_us_p50_us,gray_stage_cap_us_p95_us,gray_stage_cap_us_p99_us,gray_stage_cap_us_max_us,gray_stage_refresh_us_p50_us,gray_stage_refresh_us_p95_us,gray_stage_refresh_us_p99_us,gray_stage_refresh_us_max_us,gray_memory_p95_ms
Standalone,before,Before_Standalone_01,ActualNewKnowledge,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,360,6.197400000019115,18.63980000052834,30.335999999806518,44.03179999826534,46.20650000106252,7,0,1,1,1,7,0,2,7,2,7,2,7,2,7,1,1,1,1,6,11,6,11,4,19,4,19,3809280,11329536,3809280,11329536,3552792576,3557654528,3552792576,3561848832,62830,62830,62830,62830,1959845888,1962217472,1962217472,3.0339,9.449,28.5828,29.5645,18.7473,29.4098,31.7423,32.8197,3.7461,4.2099,4.5061,4.6486,15.1406,25.4366,27.312,27.9003,15.4062,25.444,28.0111,29.4175,0.009,0.0241,8.0334,8.4958,0.0089,0.0183,0.0245,0.0609,71.1,252.8,14781.5,15410.5,83.6,1460.3,5434.1,5977.1,0.0,256.8,725.4,827.1,1.5,1201.9,4564.0,4868.6,1.0,7.7,398.6,409.5,0.0,0.0,694.3,746.0,0.0,0.2,0.4,0.5,0.0,0.0,0.0,0.0,3.2829
Standalone,before,Before_Standalone_02,Empty,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,240,0.14689999989059288,29.322200000024168,31.71959999963292,33.18570000010368,49.61329999969166,3,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3266203648,3268685824,3265773568,3270537216,53498,53498,53498,53498,1934897152,1934897152,1934897152,8.2191,9.8328,11.1027,48.0795,29.1775,30.9239,31.3458,33.8781,3.5938,4.1387,4.7877,4.9182,25.0875,26.244,26.4917,29.554,21.0701,23.0773,23.9223,26.2282,0.0093,0.0203,0.1555,14.4634,0.0093,0.0187,0.026,0.0662,119.6,144.0,172.6,192.1,0.3,0.5,0.7,0.8,70.9,84.4,98.9,100.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1985
Standalone,before,Before_Standalone_02,OneWhole,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,300,1.8374999999650754,29.01439999914146,31.550800000331947,37.783899999340065,41.53979999864532,3,0,1,0,0,8,1,1,1,1,2,1,1,1,1,0,0,0,0,4,7,4,7,3,3,3,3,0,235520,0,235520,3269738496,3265253376,3264352256,3270848512,53651,53657,53651,53657,1934897152,1935175680,1935175680,8.3538,9.8017,18.2277,21.7598,29.179,30.7773,31.3585,33.1818,3.6165,4.022,4.5654,5.3389,25.1228,26.2585,26.5487,26.6577,20.8388,22.9239,23.7043,24.4595,0.0095,0.0184,0.0261,0.073,0.0095,0.0184,0.0261,0.073,144.2,242.0,551.2,11100.5,11.6,97.6,606.3,9344.8,94.9,147.3,325.8,359.3,0.0,3.2,54.8,369.5,0.0,0.9,71.8,77.3,0.0,99.5,130.2,135.5,0.1,0.3,0.4,2.3,0.0,0.0,0.0,0.0,0.4461
Standalone,before,Before_Standalone_02,EightWhole,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,300,12.245899999470566,29.199700000390294,32.57170000142651,37.84509999968577,39.57619999891904,13,0,2,0,0,15,2,8,8,8,9,8,8,8,8,0,0,0,0,32,56,32,56,24,24,24,24,0,1884160,0,1884160,3266248704,3271147520,3266248704,3271147520,54177,54225,54177,54225,1935175680,1937403904,1937403904,9.2268,17.1943,19.5237,25.7591,29.3739,30.9953,31.6161,32.2031,3.6752,4.0522,4.2917,4.6693,25.2244,26.3559,26.5029,26.5679,20.1606,22.5495,23.5222,24.2467,0.0094,0.0184,0.0415,0.0669,0.0094,0.0184,0.0415,0.0669,251.5,814.8,5787.4,8534.9,352.3,6408.1,9565.7,9658.5,270.1,644.1,725.1,771.8,2.0,66.1,730.3,1080.3,0.8,256.0,1314.5,1525.0,0.0,309.6,376.2,401.5,0.1,0.6,0.9,1.4,0.0,0.0,0.0,0.0,8.5551
Standalone,before,Before_Standalone_02,ThirtyTwoWhole,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,360,46.849799999108654,29.63849999832746,39.71640000054322,46.256899999207235,79.2885999999271,64,0,4,0,0,39,3,31,27,27,33,27,27,27,27,0,0,0,0,120,171,120,171,81,81,81,81,0,6359040,0,6359040,3273232384,3294613504,3273232384,3296899072,56234,56336,56234,56336,1940307968,1943719936,1943719936,11.6999,25.1125,36.4135,76.0476,29.5919,31.4549,32.4567,33.079,3.7872,4.5284,5.4438,5.9635,25.3837,26.5438,26.9391,27.2131,17.4203,20.4686,21.3419,22.0247,0.009,0.0181,12.7653,52.1996,0.009,0.017,0.0248,0.0792,1003.0,3147.5,14229.2,40211.5,1488.9,10693.5,15225.0,17685.7,906.4,1405.3,1734.0,2108.3,5.5,191.2,300.5,5152.9,1.8,1182.1,1948.5,2551.9,0.0,1100.5,1323.1,1961.8,0.3,1.4,1.9,17.6,0.0,0.0,0.0,0.0,14.9048
Standalone,before,Before_Standalone_02,PartialNewThenRepeat,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,360,4.437699999471079,18.420600001263665,30.23860000030254,42.431699999724515,53.256500001225504,9,0,1,0,0,7,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,0,3809280,0,3809280,3311554560,3321864192,3303383040,3330252800,56394,56394,56394,56394,1943719936,1953026048,1953026048,5.8459,12.2962,29.5085,32.8001,18.4755,29.5465,31.0204,32.9833,3.6047,4.1804,5.2778,6.1167,14.9489,25.1069,26.6055,31.4619,13.8293,21.3999,26.9694,28.3548,0.0089,0.0224,10.3032,11.4194,0.0088,0.0181,0.0229,0.0705,88.9,5249.5,13878.7,18392.8,64.6,96.6,5044.1,11952.7,0.0,180.5,663.2,683.0,0.7,1.4,8.1,5370.1,0.5,0.9,1.6,1242.0,0.0,0.0,2011.2,2125.9,0.0,495.4,11392.7,11902.2,0.0,0.0,0.0,0.0,5.3042
Standalone,before,Before_Standalone_02,Overlap64,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,360,342.08489999946323,29.175699999541393,31.485199999224278,31.942400000843918,732.9489999992802,2,1,1,65,65,15,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,3809280,3809280,3809280,3809280,3367899136,3364171776,3363790848,3368361984,57786,57786,57786,57786,1960890368,1944203264,1960890368,8.3434,9.7953,11.2402,731.0957,29.1452,30.6566,30.9666,31.6318,3.6373,4.1042,4.974,5.517,25.0689,26.2861,26.6071,29.1397,20.7792,22.9045,23.7244,23.8933,0.0093,0.0173,1.6289,675.1141,0.0093,0.017,0.0196,0.0278,122.2,158.3,183.6,264.9,0.5,0.8,0.9,359618.3,72.1,99.8,121.6,2138.2,0.0,0.0,0.0,9507.0,0.0,0.0,0.0,303418.0,0.0,0.0,0.0,7461.2,0.0,0.0,0.0,22735.9,0.0,0.0,0.0,0.0,0.2374
Standalone,before,Before_Standalone_02,SameIdentity64,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,360,338.73639999910665,29.053899999780697,31.362199999421136,31.79700000146113,1190.4727000001003,1,1,1,65,65,8,5,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,3809280,3809280,3809280,3809280,3375579136,3378438144,3375579136,3378855936,57786,57786,57786,57786,1952346112,1952346112,1952346112,8.2121,9.4398,10.5029,1189.1559,29.1554,30.4657,31.2791,32.026,3.565,3.9588,4.6607,4.7349,25.0234,26.2149,28.2997,28.2997,21.0739,22.876,23.6485,24.3274,0.009,0.0198,0.2034,1117.2555,0.009,0.0183,0.0231,0.0695,123.6,156.8,190.7,294.2,0.3,0.6,0.7,821499.6,72.1,100.9,123.7,1751.9,0.0,0.0,0.0,10296.9,0.0,0.0,0.0,692098.8,0.0,0.0,0.0,7723.8,0.0,0.0,0.0,93007.9,0.0,0.0,0.0,0.0,0.22169999999999998
Standalone,before,Before_Standalone_02,Distributed184,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,360,1051.50550000144,29.31939999871247,32.357299998693634,37.413899999592104,3506.812199999331,11,1,8,185,185,10,6,121,121,121,121,121,121,121,121,121,121,121,121,122,122,122,122,361,361,361,361,44966912,44966912,44966912,44966912,3532357632,3515142144,3515117568,3533099008,57905,57905,57905,57905,1975726080,1975726080,1975726080,8.3774,9.8603,10.9167,3472.3884,29.4478,31.1649,38.4811,178.3477,3.5746,3.9675,4.1841,6.3833,25.1968,26.6231,30.287,68.3808,21.0906,23.9499,29.7611,31.8773,0.0088,0.0179,0.1596,3286.7827,0.0088,0.0176,0.0243,0.1596,123.4,148.7,183.9,652.3,0.3,0.6,0.8,2397687.7,72.0,86.4,105.7,6425.3,0.0,0.0,0.0,87796.6,0.0,0.0,0.0,1966529.7,0.0,0.0,0.0,31353.8,0.0,0.0,0.0,272004.1,0.0,0.0,0.0,0.0,0.2377
Standalone,before,Before_Standalone_02,FastSweep90,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,180,387.6622000007046,17.9165000008652,19.390599998587277,31.36860000086017,776.7132000008132,1,1,1,65,65,15,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,3809280,3809280,3809280,3809280,3513499648,3513757696,3513499648,3513757696,59249,59249,59249,59249,1983590400,1983590400,1983590400,2.8176,3.6346,14.4658,743.8807,18.0348,19.1919,29.3314,30.9338,3.2667,3.6517,5.2326,5.2326,14.5726,15.2237,28.8495,28.8495,14.9848,16.2645,28.3553,30.9681,0.0085,0.0174,701.5196,701.5196,0.0085,0.017,0.018,0.02,48.3,63.0,149.1,195.3,0.4,0.8,1.0,358057.6,0.0,0.0,80.5,1486.0,0.0,0.0,0.0,9310.9,0.0,0.0,0.0,303291.5,0.0,0.0,0.0,7392.2,0.0,0.0,0.0,22690.8,0.0,0.0,0.0,0.0,0.15940000000000001
Standalone,before,Before_Standalone_02,FastSweep160,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,180,380.8272999995097,17.93829999951413,19.088200000624056,30.296199998701923,774.8865000012302,1,1,1,65,65,15,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,3809280,3809280,3809280,3809280,3514425344,3512074240,3511930880,3514429440,60513,60513,60513,60513,1991454720,1991454720,1991454720,2.8525,4.0805,13.686,750.6239,17.9809,18.9932,29.1086,30.0072,3.2679,3.7673,4.9845,4.9845,14.5972,15.364,24.2634,26.1034,14.7941,16.1512,22.6832,27.5385,0.0097,0.0177,716.6642,716.6642,0.0096,0.0169,0.0195,0.0217,48.6,69.3,131.1,136.5,0.4,0.8,0.9,362460.3,0.0,0.0,88.1,1524.2,0.0,0.0,0.0,9446.1,0.0,0.0,0.0,306723.3,0.0,0.0,0.0,7469.2,0.0,0.0,0.0,23096.1,0.0,0.0,0.0,0.0,0.1569
Standalone,before,Before_Standalone_02,StationaryStop,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,360,4.444999998668209,18.476899998859153,19.765200000620098,30.767000000196276,34.42189999987022,1,0,1,1,1,7,0,2,2,2,2,2,2,2,2,1,1,1,1,6,6,6,6,4,4,4,4,3809280,5062656,3809280,5062656,3512164352,3525697536,3512164352,3525697536,60620,60620,60620,60620,1991454720,1991860224,1991860224,2.9808,5.565,10.0193,28.2264,18.5405,19.5354,30.5888,34.3136,3.7693,4.2243,4.5022,4.7031,14.9813,15.5925,25.7334,29.4148,15.4096,16.5124,20.9707,27.3801,0.0086,0.0167,0.02,4.7241,0.0086,0.0165,0.0193,0.022,61.7,82.7,138.4,14709.2,14.1,1918.5,2844.4,3065.3,12.9,16.8,193.3,236.3,4.3,1432.7,2063.1,2182.4,0.8,239.9,378.6,404.0,0.0,0.0,0.0,685.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,2.2359
Standalone,before,Before_Standalone_02,LongRepeatDistributed,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,1800,1080.0008000005619,29.214799998953822,31.81629999926372,33.07930000119086,3511.7499999996653,20,1,6,186,186,10,6,122,122,122,122,122,122,122,122,121,121,121,121,126,126,126,126,364,364,364,364,46220288,46220288,46220288,46220288,3595116544,3593478144,3573731328,3596697600,63334,63334,63334,63334,2015240192,1959845888,2015240192,8.3498,9.6659,10.4478,3450.77,29.2874,31.0149,31.7315,150.6578,3.5924,3.9697,4.1865,6.9775,25.277,26.3875,26.7197,86.7229,21.0557,23.2633,24.3234,58.2529,0.0091,0.0176,0.0248,3332.1731,0.0091,0.0176,0.0232,0.1848,121.8,151.5,174.9,312.3,0.3,0.6,0.7,2372841.1,70.9,86.7,105.4,6364.3,0.0,0.0,0.0,78685.6,0.0,0.0,0.0,1961196.5,0.0,0.0,0.0,22574.3,0.0,0.0,0.0,270572.1,0.0,0.0,0.0,0.0,0.2283
Standalone,before,Before_Standalone_02,ActualNewKnowledge,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,360,6.044600000677747,18.8376000005519,30.264199998782715,43.004799999835086,45.19550000077288,7,0,1,1,1,7,0,2,7,2,7,2,7,2,7,1,1,1,1,6,11,6,11,4,19,4,19,3809280,11329536,3809280,11329536,3593973760,3602935808,3593973760,3602935808,63334,63334,63334,63334,1959845888,1962217472,1962217472,3.0305,9.5441,28.0711,29.6925,18.8796,29.5647,31.8128,32.484,3.7524,4.3536,4.8622,5.2738,15.1667,25.3028,27.5212,27.633,15.6195,25.984,28.6927,29.4564,0.009,0.0193,6.5767,6.9897,0.009,0.018,0.0209,0.0227,71.5,142.2,14570.8,14723.1,85.3,1503.9,5528.6,5846.5,0.0,205.1,723.8,1197.7,1.4,1246.5,4204.8,4604.7,1.0,8.1,384.9,457.5,0.0,0.0,680.8,753.9,0.0,0.2,0.5,0.6,0.0,0.0,0.0,0.0,3.2935
Standalone,before,Before_Standalone_04,Empty,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,240,0.13299999955052044,29.563000000052853,31.710499999462627,33.28779999901599,68.90949999979057,3,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3238772736,3272114176,3238772736,3283308544,53498,53498,53498,53498,1934897152,1934897152,1934897152,8.3136,9.9548,11.0574,67.496,29.5382,30.8762,31.3655,34.0333,3.7606,4.4158,5.1922,6.201,25.2757,26.5006,26.87,28.9699,21.3261,23.064,24.0744,25.1735,0.0099,0.0243,0.1836,32.9774,0.0099,0.0223,0.0388,0.0859,118.6,154.3,195.5,247.1,0.3,0.5,0.7,0.8,70.9,88.1,133.1,157.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2088
Standalone,before,Before_Standalone_04,OneWhole,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,300,1.7284000005020062,29.518900000766735,32.233899999482674,34.24769999946875,35.39239999918209,6,0,2,0,0,8,1,1,1,1,1,1,1,1,1,0,0,0,0,4,4,4,4,3,3,3,3,0,235520,0,235520,3273109504,3274113024,3273035776,3277619200,53651,53651,53651,53651,1934897152,1934974976,1934974976,8.3609,10.0377,10.9503,22.0531,29.5505,31.0456,31.863,33.8949,3.6439,4.0946,4.3989,5.8004,25.3456,26.4803,26.6753,28.492,21.3241,23.4374,24.5253,25.849,0.0093,0.018,0.0215,0.0381,0.0093,0.018,0.0215,0.0381,137.9,232.6,270.2,11195.2,49.8,96.2,101.2,616.5,94.1,113.4,137.9,266.8,0.4,2.8,3.5,382.8,0.4,0.7,1.0,78.3,0.0,98.5,106.1,126.6,0.1,0.2,0.4,2.0,0.0,0.0,0.0,0.0,0.4253
Standalone,before,Before_Standalone_04,EightWhole,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,300,11.976600000707549,29.84409999953641,34.73639999901934,39.247499998964486,39.85539999848697,20,0,1,0,0,15,2,8,8,8,9,8,8,8,8,0,0,0,0,32,38,32,38,24,24,24,24,0,1884160,0,1884160,3274985472,3273732096,3269795840,3277488128,54171,54183,54171,54183,1934974976,1935998976,1935998976,9.0419,16.8652,19.3152,25.5519,29.7413,31.5606,32.0666,32.5862,3.7368,4.207,5.0317,5.8707,25.4752,26.4635,26.7341,26.9564,20.7047,23.126,23.6899,24.867,0.0092,0.0175,0.0218,0.0828,0.0092,0.0175,0.0218,0.0828,243.9,616.5,5786.2,8677.0,354.8,1329.3,9593.1,9804.6,271.7,420.5,750.6,839.4,1.8,60.5,725.1,1098.2,0.7,74.5,264.0,794.0,0.0,322.0,349.2,394.0,0.1,0.7,0.9,1.3,0.0,0.0,0.0,0.0,7.8054
Standalone,before,Before_Standalone_04,ThirtyTwoWhole,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,360,51.282000000355765,29.936600001747138,43.62030000083905,47.25250000046799,83.26339999985066,66,0,3,0,0,39,3,31,27,27,33,27,27,27,27,0,0,0,0,120,183,120,183,81,81,81,81,0,6359040,0,6359040,3277697024,3303653376,3277697024,3303653376,56192,56318,56192,56318,1938903040,1943117824,1943117824,11.5144,26.6953,37.6467,80.0004,29.9837,31.6713,32.1361,33.0176,3.8741,4.4609,4.8532,6.8989,25.5499,26.7331,26.9867,27.6981,17.9323,20.6741,21.5117,23.0858,0.0091,0.0205,18.7912,43.6045,0.009,0.0173,0.0292,0.0577,1041.8,3097.0,8760.2,38323.8,1479.5,13890.5,17560.9,20830.6,858.1,1525.5,1943.7,2106.4,5.0,205.2,307.5,4796.2,1.8,1338.6,2070.4,3106.9,0.0,1181.6,1287.2,2036.7,0.3,1.4,1.6,2.2,0.0,0.0,0.0,0.0,17.997
Standalone,before,Before_Standalone_04,PartialNewThenRepeat,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,360,4.585599999700207,18.687499999941792,30.898199998773634,43.27899999952933,54.7327000003861,11,0,1,0,0,7,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,0,3809280,0,3809280,3323043840,3343007744,3314745344,3347202048,56376,56376,56376,56376,1943117824,1944203264,1952423936,5.9092,12.803,32.6913,38.5182,18.7345,29.5039,32.4011,32.8078,3.7636,4.3672,5.055,6.9856,15.0937,25.3836,26.8689,32.2302,14.0341,22.7646,26.6561,27.7707,0.009,0.0193,13.1476,18.4858,0.0089,0.0179,0.0195,0.0231,69.7,5375.2,13545.0,19081.9,65.3,88.5,5111.8,13226.2,0.0,181.4,595.1,631.1,0.7,1.3,8.3,5390.5,0.5,1.0,1.3,1226.8,0.0,0.0,2003.2,2831.6,0.0,457.6,11521.3,12457.3,0.0,0.0,0.0,0.0,5.4292
Standalone,before,Before_Standalone_04,Overlap64,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,360,344.3602000006649,29.395200001090416,31.872399998974288,32.74210000017774,739.4205000000511,2,1,1,65,65,15,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,3809280,3809280,3809280,3809280,3376414720,3364425728,3364323328,3376680960,56376,56376,56376,56376,1952067584,1952067584,1952067584,8.4868,9.7894,11.1238,737.6127,29.4325,31.0962,31.6642,32.0988,3.7135,4.2303,5.1546,5.4627,25.2705,26.4938,26.7872,28.7079,21.0153,23.178,23.9943,24.25,0.0092,0.0182,0.6378,682.5946,0.0091,0.0178,0.0245,0.0413,121.4,144.6,171.0,217.3,0.5,0.8,1.0,363904.2,72.2,88.4,104.9,1943.8,0.0,0.0,0.0,9519.9,0.0,0.0,0.0,306852.0,0.0,0.0,0.0,7532.4,0.0,0.0,0.0,23377.4,0.0,0.0,0.0,0.0,0.2303
Standalone,before,Before_Standalone_04,SameIdentity64,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,360,386.1453999998048,29.245200001241756,31.63010000025679,32.049599998572376,1247.4583000002895,1,1,1,65,65,8,5,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,3809280,3809280,3809280,3809280,3397111808,3392835584,3392827392,3397435392,56376,56376,56376,56376,1960210432,1960210432,1960210432,8.324,9.9012,10.543,1214.077,29.2871,30.6857,31.3219,31.5375,3.6626,4.0992,4.3104,4.9444,24.9625,26.2776,27.6163,28.527,20.9003,23.064,24.0104,32.0203,0.0087,0.0181,1.0388,1175.0549,0.0087,0.0176,0.0553,0.0765,121.3,149.9,190.7,246.3,0.3,0.5,0.7,830973.2,71.9,87.2,114.3,1758.7,0.0,0.0,0.0,10533.2,0.0,0.0,0.0,698374.9,0.0,0.0,0.0,8695.5,0.0,0.0,0.0,94242.4,0.0,0.0,0.0,0.0,0.2105
Standalone,before,Before_Standalone_04,Distributed184,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,360,1073.3180999995966,29.33119999943301,31.582999999955064,39.75259999970149,3527.220699999816,4,1,3,185,185,10,6,121,121,121,121,121,121,121,121,121,121,121,121,122,122,122,122,361,361,361,361,44966912,44966912,44966912,44966912,3553230848,3544944640,3544707072,3557289984,58881,58881,58881,58881,1983590400,1983590400,1983590400,8.2911,9.4606,10.3513,3483.4204,29.2542,30.7645,44.295,161.6248,3.6659,4.1365,4.5089,6.3696,25.093,26.4194,35.5822,80.6893,21.1056,22.9389,31.0994,41.0424,0.0087,0.0173,0.5512,3317.0786,0.0087,0.0167,0.0216,0.5512,123.2,164.1,178.3,197.4,0.4,0.6,0.8,2396069.3,72.8,99.3,122.1,6624.3,0.0,0.0,0.0,87704.0,0.0,0.0,0.0,1972243.2,0.0,0.0,0.0,23522.3,0.0,0.0,0.0,271857.4,0.0,0.0,0.0,0.0,0.2395
Standalone,before,Before_Standalone_04,FastSweep90,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,180,394.3773000009969,17.942299999049283,19.06839999901422,30.0982999997359,787.7477000001818,1,1,1,65,65,15,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,3809280,3809280,3809280,3809280,3545829376,3546271744,3545829376,3546271744,60145,60145,60145,60145,1991454720,1991454720,1991454720,2.8339,3.6637,14.2728,753.1448,18.0002,19.0822,28.952,29.9024,3.4433,3.7761,4.7779,4.7779,14.6753,15.209,29.0982,29.0982,15.0813,16.2057,27.1246,33.0151,0.009,0.0173,713.2541,713.2541,0.009,0.0164,0.0294,0.0559,49.0,69.0,132.4,132.6,0.4,0.8,1.2,362576.2,0.0,0.0,84.0,1550.1,0.0,0.0,0.0,9521.4,0.0,0.0,0.0,305965.8,0.0,0.0,0.0,7508.1,0.0,0.0,0.0,23536.6,0.0,0.0,0.0,0.0,0.15769999999999998
